
bronson_pext_bst_occ,24,200000,10,10,341,120848,1287616762,42920558,160955658,160974891,10731018,1609547311,53651577,
bronson_pext_bst_occ,48,200000,10,10,352,120525,1888536718,62951223,236038789,236065412,15736806,2360640919,78688030,
bronson_pext_bst_occ,96,200000,10,10,367,120644,3256858840,108561961,407144889,407105003,27141663,4071108732,135703624,
bronson_pext_bst_occ,144,200000,10,10,366,120386,4551740192,151724673,568962205,568997985,37932006,5689700382,189656679,
bronson_pext_bst_occ,190,200000,10,10,348,120792,5723819496,190793983,715480206,715464180,47698146,7154763882,238492129,
sigouin_int_bst_kcas,24,2000000,10,10,750,999238,564024204,18800806,70509586,70521668,4701041,705055458,23501848,
sigouin_int_bst_kcas,48,2000000,10,10,560,999060,842166574,28072219,105267962,105274644,7018086,1052709180,35090306,
sigouin_int_bst_kcas,96,2000000,10,10,579,998931,1532731122,51091037,191575119,191596552,12772389,1915902793,63863426,
sigouin_int_bst_kcas,144,2000000,10,10,444,999636,2127610807,70920360,265978517,265933019,17730384,2659522343,88650744,
sigouin_int_bst_kcas,190,2000000,10,10,400,1000361,2689270369,89642345,336167102,336177949,22411501,3361615420,112053847,
sigouin_int_bst_kcas_unbalanced,24,2000000,10,10,542,999837,614516537,20483884,76801926,76801682,5120120,768120145,25604004,
sigouin_int_bst_kcas_unbalanced,48,2000000,10,10,574,1000882,859598591,28653286,107457000,107454557,7163718,1074510148,35817004,
sigouin_int_bst_kcas_unbalanced,96,2000000,10,10,360,1000591,1665384056,55512801,208177293,208167872,13878172,2081729221,69390974,
sigouin_int_bst_kcas_unbalanced,144,2000000,10,10,359,999298,2323623872,77454129,290460582,290461513,19364069,2904545967,96818198,
sigouin_int_bst_kcas_unbalanced,190,2000000,10,10,396,1000145,2839525183,94650839,354914022,354952742,23662225,3549391947,118313064,
bronson_pext_bst_occ,24,2000000,10,10,552,1204801,637924148,21264138,79720158,79758538,5315956,797402844,26580094,
bronson_pext_bst_occ,48,2000000,10,10,362,1206555,1113975656,37132521,139247970,139250199,9283272,1392473825,46415794,
bronson_pext_bst_occ,96,2000000,10,10,365,1206385,2177235237,72574507,272103732,272158990,18142090,2721497959,90716598,
bronson_pext_bst_occ,144,2000000,10,10,407,1206411,3165873234,105529107,395722513,395738448,26382032,3957334195,131911139,
bronson_pext_bst_occ,190,2000000,10,10,347,1206494,4157443613,138581453,519663985,519628078,34643068,5196735676,173224522,
sigouin_int_bst_kcas,24,20000,25,25,341,10092,438381164,14612705,219200008,219181340,14612711,876762512,29225417,
sigouin_int_bst_kcas,48,20000,25,25,362,9989,540064598,18002153,270026103,270034929,18002034,1080125630,36004187,
sigouin_int_bst_kcas,96,20000,25,25,365,10036,584289449,19476314,292176105,292120327,19476547,1168585881,38952862,
sigouin_int_bst_kcas,144,20000,25,25,392,10022,593546449,19784881,296780429,296763744,19784805,1187090622,39569687,
sigouin_int_bst_kcas,190,20000,25,25,374,10019,568386107,18946203,284210957,284216345,18947576,1136813409,37893780,
sigouin_int_bst_kcas_unbalanced,24,20000,25,25,342,10007,474762956,15825431,237394303,237394086,15826279,949551345,31651711,
sigouin_int_bst_kcas_unbalanced,48,20000,25,25,351,10062,576711415,19223713,288402561,288344447,19224900,1153458423,38448614,
sigouin_int_bst_kcas_unbalanced,96,20000,25,25,379,9987,560045096,18668169,280029688,280029601,18668642,1120104385,37336812,
sigouin_int_bst_kcas_unbalanced,144,20000,25,25,396,9917,512239476,17074649,256109462,256107760,17073907,1024456698,34148556,
sigouin_int_bst_kcas_unbalanced,190,20000,25,25,375,10033,451633357,15054445,225826945,225832316,15055308,903292618,30109753,
bronson_pext_bst_occ,24,20000,25,25,347,12037,831412686,27713756,415702649,415733568,27714540,1662848903,55428296,
bronson_pext_bst_occ,48,20000,25,25,379,11963,1266931802,42231060,633503563,633485436,42232966,2533920801,84464026,
bronson_pext_bst_occ,96,20000,25,25,384,12094,1809635365,60321178,904743601,904841670,60319509,3619220636,120640687,
